Time,Open,High,Low,Close,Volume
"Nov 8, 2021",111.90,113.49,105.10,106.64,4192000
"Nov 9, 2021",105.00,105.57,100.60,101.84,3634000
"Nov 10, 2021",102.51,105.98,102.50,103.22,3338500
"Nov 11, 2021",104.25,106.00,102.50,104.35,3574000
"Nov 12, 2021",104.88,104.88,101.80,103.12,1989500
"Nov 15, 2021",103.95,103.95,100.62,102.19,1377000
"Nov 16, 2021",102.98,109.85,102.51,109.55,3736500
"Nov 17, 2021",109.00,109.00,102.56,104.88,2966500
"Nov 18, 2021",104.80,106.00,99.00,103.09,1741000
"Nov 19, 2021",103.98,106.25,102.55,104.22,1270000
"Nov 22, 2021",103.30,103.80,99.60,101.09,1938500
"Nov 23, 2021",102.25,103.56,97.00,97.75,2934500
"Nov 24, 2021",97.49,97.78,90.70,94.07,3398000
"Nov 25, 2021",94.70,95.60,91.27,93.59,1545000
"Nov 26, 2021",93.45,95.50,91.50,93.08,1333500
"Nov 29, 2021",92.90,98.26,90.10,96.45,1893500
"Nov 30, 2021",97.00,98.50,94.01,95.53,1682500
"Dec 1, 2021",95.95,97.50,94.99,95.82,816000
"Dec 2, 2021",95.48,95.90,88.64,88.87,2301500
"Dec 3, 2021",84.30,88.40,82.21,84.28,1368000
"Dec 6, 2021",85.01,86.50,81.56,84.16,1353000
"Dec 7, 2021",84.40,90.47,84.40,90.47,2419500
"Dec 8, 2021",91.98,94.80,91.60,92.62,2771000
"Dec 9, 2021",91.99,91.99,86.06,87.43,2310500
"Dec 10, 2021",86.50,88.50,83.77,84.38,1215000
"Dec 13, 2021",84.89,85.70,79.21,80.45,812500
"Dec 14, 2021",80.01,86.48,79.62,85.97,2025500
"Dec 15, 2021",89.49,92.41,88.80,92.41,3181000
"Dec 16, 2021",92.88,94.50,90.03,92.90,2958500
"Dec 17, 2021",90.27,92.90,90.26,91.06,875000
"Dec 20, 2021",92.40,96.70,91.20,95.73,2681500
"Dec 21, 2021",96.44,97.60,93.00,93.47,2337000
"Dec 22, 2021",93.60,94.50,90.80,91.26,1173000
"Dec 23, 2021",91.99,94.25,90.75,92.94,2045000
"Dec 24, 2021",92.85,93.80,89.80,90.18,1183000
"Dec 27, 2021",90.50,90.50,88.80,89.01,383000
"Dec 28, 2021",89.19,91.25,89.19,90.81,1028000
"Dec 29, 2021",91.10,93.25,90.50,92.60,1185000
"Dec 30, 2021",94.10,95.00,92.81,93.32,2127000
"Dec 31, 2021",92.00,93.30,90.75,91.12,1043500
"Jan 1, 2020",37.30,39.42,37.30,39.29,9915500
"Jan 2, 2020",39.50,41.22,39.30,40.79,8308000
"Jan 3, 2020",41.00,41.20,39.05,39.46,2722000
"Jan 6, 2020",38.30,39.15,37.50,38.08,2159500
"Jan 7, 2020",38.60,39.94,38.05,39.63,3907000
"Jan 8, 2020",39.00,39.49,38.21,39.02,3112500
"Jan 9, 2020",40.00,40.97,39.65,40.96,6206000
"Jan 10, 2020",41.05,42.45,41.00,41.75,4191500
"Jan 13, 2020",42.10,43.20,41.01,42.69,3189000
"Jan 14, 2020",43.10,43.84,42.50,43.44,3837000
"Jan 15, 2020",43.25,43.70,42.81,43.04,1736500
"Jan 16, 2020",42.87,45.19,42.70,45.03,6329000
"Jan 17, 2020",45.45,46.95,45.11,45.88,4443000
"Jan 20, 2020",45.98,45.98,43.50,44.42,1691500
"Jan 21, 2020",44.50,44.85,43.52,44.56,1296000
"Jan 22, 2020",44.70,45.15,43.50,44.56,1744500
"Jan 23, 2020",45.05,45.25,42.11,42.11,4848000
"Jan 24, 2020",40.60,41.65,39.80,39.83,6931500
"Jan 27, 2020",40.00,41.74,39.83,41.18,6366500
"Jan 28, 2020",40.80,40.90,39.60,39.81,4436000
"Jan 29, 2020",39.75,40.20,38.00,38.35,4825500
"Jan 30, 2020",38.19,40.45,37.77,40.45,15944000
"Jan 31, 2020",41.25,42.67,41.10,41.79,12060500
"Feb 3, 2020",40.89,41.20,39.41,40.73,6242500
"Feb 4, 2020",40.90,42.15,40.90,41.81,6805500
"Feb 6, 2020",42.30,42.79,39.90,40.31,4455500
"Feb 7, 2020",40.06,40.75,38.90,39.17,2286500
"Feb 10, 2020",39.20,39.80,38.50,38.60,2166500
"Feb 11, 2020",39.00,39.88,38.10,39.46,2120500
"Feb 12, 2020",40.25,40.55,39.56,40.13,3584000
"Feb 13, 2020",39.85,40.34,37.73,37.88,6002500
"Feb 14, 2020",37.88,37.99,35.81,36.09,8603000
"Feb 17, 2020",36.45,37.20,35.90,36.88,3132000
"Feb 18, 2020",37.05,37.37,35.60,35.97,2373500
"Feb 19, 2020",36.25,37.80,36.10,37.36,3875500
"Feb 20, 2020",37.74,38.30,37.05,37.24,4238000
"Feb 21, 2020",37.06,37.39,36.41,36.56,2227500
"Feb 24, 2020",36.10,36.30,34.19,34.55,4474000
"Feb 25, 2020",34.42,35.38,34.25,35.03,2628500
"Feb 26, 2020",35.01,35.20,34.02,34.40,2686500
"Feb 27, 2020",33.80,34.60,32.60,34.38,3824500
"Feb 28, 2020",33.90,35.31,33.42,34.50,1583500
"Mar 2, 2020",34.74,36.15,34.74,35.96,2433500
"Mar 3, 2020",36.38,37.30,35.85,36.87,5193000
"Mar 4, 2020",36.30,37.25,35.80,36.04,2355500
"Mar 5, 2020",36.49,37.90,36.31,36.92,4636500
"Mar 6, 2020",36.45,36.60,35.51,35.83,2432000
"Mar 9, 2020",33.66,35.20,33.33,34.65,2066500
"Mar 10, 2020",35.00,35.75,34.25,35.19,1539000
"Mar 11, 2020",35.51,36.25,34.51,35.39,2441000
"Mar 12, 2020",34.10,34.55,32.92,33.00,2524500
"Mar 13, 2020",31.75,32.20,30.69,31.80,2599500
"Mar 16, 2020",31.00,31.25,29.42,29.42,963000
"Mar 17, 2020",28.70,29.88,27.22,27.28,1855000
"Mar 18, 2020",27.10,27.10,25.24,25.24,506500
"Mar 19, 2020",23.35,23.98,23.35,23.35,2478500
"Mar 20, 2020",23.90,24.19,21.60,21.63,1955000
"Mar 24, 2020",20.01,20.01,20.01,20.01,122000
"Mar 25, 2020",20.01,20.50,18.51,18.51,998000
"Mar 26, 2020",18.50,19.75,18.10,18.71,1156500
"Mar 27, 2020",18.57,20.10,18.56,20.02,1352500
"Mar 30, 2020",19.89,21.52,19.00,21.29,1590500
"Mar 31, 2020",21.90,22.88,21.35,22.88,1398000
"Apr 1, 2020",23.50,24.59,22.65,24.59,2709000
"Apr 2, 2020",25.05,26.43,24.45,26.43,2655500
"Apr 3, 2020",27.48,27.90,26.80,27.00,2830000
"Apr 6, 2020",27.18,27.18,24.98,24.98,1376000
"Apr 7, 2020",24.70,25.40,24.05,25.07,1770000
"Apr 8, 2020",25.00,25.20,24.41,24.69,678500
"Apr 9, 2020",24.90,26.16,24.90,25.74,1743500
"Apr 10, 2020",25.69,26.21,25.26,25.99,822500
"Apr 13, 2020",25.80,25.80,24.10,24.39,962000
"Apr 14, 2020",24.25,24.84,23.90,24.54,507000
"Apr 15, 2020",25.05,26.00,24.80,25.05,1093000
"Apr 16, 2020",25.05,25.34,24.62,25.04,410500
"Apr 17, 2020",26.91,26.91,26.40,26.91,1485500
"Apr 20, 2020",28.50,28.92,26.06,28.92,2626000
"Apr 21, 2020",28.15,30.20,27.32,28.08,2539500
"Apr 22, 2020",27.51,29.30,27.51,28.80,1534500
"Apr 23, 2020",29.10,29.70,28.15,28.82,960000
"Apr 24, 2020",29.10,29.10,28.00,28.55,1148500
"Apr 27, 2020",29.49,30.69,29.00,30.69,1457500
"Apr 28, 2020",32.50,32.51,31.20,31.92,3798500
"Apr 29, 2020",32.50,32.50,31.25,31.64,1355000
"Apr 30, 2020",32.00,32.90,31.52,32.49,2342000
"May 4, 2020",32.00,33.10,31.45,31.70,2515500
"May 5, 2020",31.70,32.10,30.80,30.93,1420000
"May 6, 2020",31.19,31.85,30.90,31.50,1978000
"May 7, 2020",31.30,31.50,30.58,30.76,661500
"May 8, 2020",31.08,31.10,30.33,30.50,556500
"May 11, 2020",30.51,32.78,30.40,32.75,2021500
"May 12, 2020",33.40,33.85,32.66,32.94,2148500
"May 13, 2020",33.10,33.10,32.12,32.44,1260500
"May 14, 2020",32.27,32.50,32.00,32.17,703500
"May 15, 2020",32.30,34.58,32.30,34.58,2933500
"May 18, 2020",36.25,37.17,35.20,37.17,2796500
"May 19, 2020",38.01,39.95,38.00,38.75,7994000
"May 20, 2020",35.70,35.70,33.70,33.99,1425000
"May 21, 2020",34.00,36.53,32.80,36.23,5111000
"May 28, 2020",36.00,38.94,36.00,38.94,4714000
"May 29, 2020",40.00,40.87,39.25,39.83,3750500
"Jun 1, 2020",40.00,40.00,38.20,38.53,1876500
"Jun 2, 2020",38.60,38.65,36.65,36.95,3130500
"Jun 3, 2020",37.40,38.55,36.75,37.97,2590000
"Jun 4, 2020",37.88,38.47,37.34,37.48,1181000
"Jun 5, 2020",37.78,38.59,37.30,38.02,1240500
"Jun 8, 2020",38.15,39.49,38.15,38.73,2554500
"Jun 9, 2020",39.10,39.58,38.70,38.90,1902500
"Jun 10, 2020",39.00,39.49,38.43,38.65,1235000
"Jun 11, 2020",38.51,39.15,38.20,38.56,1511500
"Jun 12, 2020",38.00,38.30,37.55,38.03,699500
"Jun 15, 2020",38.50,39.30,37.65,37.81,2651000
"Jun 16, 2020",38.10,39.24,38.10,38.43,2954500
"Jun 17, 2020",38.70,38.95,37.05,37.37,926000
"Jun 18, 2020",37.94,38.29,36.66,37.01,1305500
"Jun 19, 2020",37.25,37.36,35.50,35.71,944500
"Jun 22, 2020",35.52,35.70,33.50,34.94,1851500
"Jun 23, 2020",35.39,36.50,35.15,36.27,1680000
"Jun 24, 2020",36.50,36.70,35.52,35.74,1192000
"Jun 25, 2020",35.51,35.90,34.85,35.15,1288500
"Jun 26, 2020",36.00,36.00,34.90,35.14,1210500
"Jun 29, 2020",35.00,36.00,34.70,35.69,891500
"Jun 30, 2020",35.98,36.39,35.27,35.36,1400000
"Jul 1, 2020",35.50,38.01,35.50,37.96,4550000
"Jul 2, 2020",38.50,39.51,38.10,38.35,4547000
"Jul 3, 2020",38.30,38.99,37.82,38.45,1389000
"Jul 6, 2020",38.60,40.15,38.50,39.66,2702500
"Jul 7, 2020",40.12,41.50,39.70,40.67,4674500
"Jul 8, 2020",41.09,43.72,41.00,43.72,7019500
"Jul 9, 2020",45.00,46.99,44.49,46.99,5465500
"Jul 10, 2020",48.60,48.70,46.90,47.27,3676000
"Jul 13, 2020",47.90,47.90,46.30,46.67,2770000
"Jul 14, 2020",46.36,50.17,46.06,48.67,6740500
"Jul 15, 2020",49.00,50.25,48.53,49.27,3073000
"Jul 16, 2020",49.50,50.25,48.90,49.24,1886500
"Jul 17, 2020",49.24,49.90,48.75,48.83,2027500
"Jul 20, 2020",49.00,50.50,48.40,49.54,4864000
"Jul 21, 2020",49.80,49.80,47.88,48.00,2768000
"Jul 22, 2020",48.00,48.74,47.55,47.71,1560500
"Jul 23, 2020",48.10,48.85,46.30,46.60,1545000
"Jul 24, 2020",46.60,47.32,46.00,46.64,477000
"Jul 27, 2020",46.75,49.48,46.53,48.79,5592500
"Jul 28, 2020",49.59,49.70,48.20,48.44,3562000
"Jul 29, 2020",48.60,52.07,48.02,51.99,10383500
"Jul 30, 2020",52.90,54.54,51.26,54.01,8192500
"Aug 3, 2020",54.25,57.60,54.25,57.18,5859500
"Aug 4, 2020",57.00,57.39,52.90,53.45,5071500
"Aug 5, 2020",53.20,55.78,52.09,55.30,2877500
"Aug 6, 2020",55.99,59.44,55.99,59.43,11145000
"Aug 7, 2020",60.11,63.50,59.75,60.30,6259000
"Aug 10, 2020",59.95,62.30,58.95,59.44,3687000
"Aug 11, 2020",60.50,61.20,59.29,59.66,2139500
"Aug 12, 2020",59.69,60.40,57.50,58.18,2414500
"Aug 13, 2020",58.29,60.50,57.25,59.52,2556000
"Aug 17, 2020",60.00,61.50,59.70,60.14,1972500
"Aug 18, 2020",60.50,61.11,59.56,59.82,1588500
"Aug 19, 2020",60.10,61.50,59.75,60.06,2574000
"Aug 20, 2020",60.20,60.45,57.50,58.66,1218000
"Aug 21, 2020",58.12,58.80,57.10,58.42,1772500
"Aug 24, 2020",59.74,59.95,58.35,59.65,970000
"Aug 25, 2020",59.75,60.50,59.70,59.90,1786000
"Aug 26, 2020",60.25,64.39,59.80,64.24,9349500
"Aug 27, 2020",65.22,65.40,62.20,62.86,5054000
"Aug 28, 2020",62.75,63.88,61.51,61.89,1783500
"Aug 31, 2020",62.50,63.35,61.75,61.96,1831500
"Sep 1, 2020",62.50,63.29,61.80,62.36,1891000
"Sep 2, 2020",62.65,63.19,61.30,61.76,3761500
"Sep 3, 2020",61.65,63.90,61.65,62.74,10870500
"Sep 4, 2020",62.90,66.99,61.76,65.32,10138500
"Sep 7, 2020",65.75,70.21,65.50,70.09,10239000
"Sep 8, 2020",71.00,72.00,67.50,69.02,6605500
"Sep 9, 2020",68.49,74.19,67.95,74.19,6279500
"Sep 10, 2020",75.89,79.70,75.00,75.60,6686500
"Sep 11, 2020",75.53,75.80,72.72,74.54,3716000
"Sep 14, 2020",74.75,76.75,73.70,74.16,3204000
"Sep 15, 2020",74.50,75.25,68.60,68.67,11658000
"Sep 16, 2020",67.52,68.45,66.02,66.89,3637500
"Sep 17, 2020",68.01,68.53,67.15,67.46,1866500
"Sep 18, 2020",68.00,68.15,66.60,66.99,1345000
"Sep 21, 2020",67.00,72.01,65.30,71.87,5282500
"Sep 22, 2020",72.51,72.75,69.10,69.82,4930500
"Sep 23, 2020",69.45,69.66,66.71,66.99,1578000
"Sep 24, 2020",66.75,68.80,65.51,67.27,3004500
"Sep 25, 2020",67.11,67.89,64.15,64.79,2072500
"Sep 28, 2020",64.75,68.22,60.31,62.38,5313000
"Sep 29, 2020",62.70,67.05,62.70,67.00,4741500
"Sep 30, 2020",68.50,71.45,65.01,67.22,9728500
"Oct 1, 2020",67.49,71.29,63.21,70.40,6112500
"Oct 2, 2020",70.45,70.50,65.12,65.82,3332500
"Oct 5, 2020",65.50,65.70,60.89,61.04,4019500
"Oct 6, 2020",61.90,65.44,59.10,64.27,4673500
"Oct 7, 2020",64.75,68.55,64.30,67.79,4174000
"Oct 8, 2020",68.40,68.70,66.10,66.73,2575500
"Oct 9, 2020",67.25,69.85,67.00,67.65,3747000
"Oct 12, 2020",67.79,68.65,63.70,64.36,1753500
"Oct 13, 2020",64.30,64.70,62.40,63.78,2107500
"Oct 14, 2020",64.00,65.50,63.06,64.85,1479000
"Oct 15, 2020",65.48,66.50,63.77,63.94,1979000
"Oct 16, 2020",63.51,64.35,62.81,63.95,1058000
"Oct 19, 2020",64.00,66.85,63.51,66.01,3329500
"Oct 20, 2020",66.30,67.90,65.55,67.52,2292000
"Oct 21, 2020",68.00,69.80,67.10,68.55,4121000
"Oct 22, 2020",68.40,69.25,66.10,66.58,1597500
"Oct 23, 2020",66.51,68.85,66.10,67.57,1949500
"Oct 26, 2020",68.05,72.63,68.05,72.56,6901000
"Oct 27, 2020",73.00,73.39,67.36,68.28,9961000
"Oct 28, 2020",68.89,69.00,66.40,66.91,1512500
"Oct 29, 2020",66.00,66.00,61.90,62.07,3792500
"Nov 2, 2020",61.50,61.50,58.03,58.94,1753000
"Nov 3, 2020",60.76,63.36,59.10,63.36,1957000
"Nov 4, 2020",64.75,65.74,63.10,63.60,2372500
"Nov 5, 2020",64.00,65.44,63.79,65.11,1429000
"Nov 6, 2020",65.33,67.21,64.51,65.88,3539000
"Nov 9, 2020",66.35,66.88,64.80,65.66,2213000
"Nov 10, 2020",66.30,66.49,63.80,64.19,2183000
"Nov 11, 2020",64.49,64.64,62.90,63.77,710500
"Nov 12, 2020",64.25,64.89,62.85,63.12,1561500
"Nov 13, 2020",63.48,63.74,61.60,62.89,894500
"Nov 16, 2020",63.40,64.35,62.77,63.40,1161000
"Nov 17, 2020",63.99,64.35,63.31,63.47,817500
"Nov 18, 2020",63.32,66.98,61.62,66.05,5162500
"Nov 19, 2020",66.30,67.90,65.50,67.29,5088500
"Nov 20, 2020",67.30,67.43,64.70,65.16,2204500
"Nov 23, 2020",64.90,64.90,61.25,63.24,3241500
"Nov 24, 2020",64.60,64.77,62.90,63.43,1642000
"Nov 25, 2020",64.00,67.80,64.00,66.88,5484500
"Nov 26, 2020",67.40,67.80,65.55,66.20,3369500
"Nov 27, 2020",65.80,69.45,65.00,67.45,6137000
"Nov 30, 2020",67.10,71.90,66.70,71.41,6227000
"Dec 1, 2020",71.64,72.60,69.60,70.07,4890500
"Dec 2, 2020",70.40,72.75,69.50,71.37,6677000
"Dec 3, 2020",71.49,72.15,70.00,70.40,4304000
"Dec 4, 2020",69.70,72.35,69.70,71.55,4618000
"Dec 7, 2020",71.99,76.75,71.01,76.29,14744000
"Dec 8, 2020",76.79,79.20,75.11,77.03,11042500
"Dec 9, 2020",76.94,79.00,76.11,76.76,9397500
"Dec 10, 2020",76.67,77.65,75.75,76.14,5284000
"Dec 11, 2020",76.70,79.89,76.21,77.55,10901000
"Dec 14, 2020",78.30,83.36,77.60,82.81,12584500
"Dec 15, 2020",84.01,88.50,82.00,83.57,11156000
"Dec 16, 2020",85.11,86.00,81.50,82.24,6704000
"Dec 17, 2020",82.70,85.00,82.11,84.45,3844000
"Dec 18, 2020",86.00,90.78,85.60,90.65,16992500
"Dec 21, 2020",93.01,97.44,92.00,96.05,14727500
"Dec 22, 2020",99.00,102.20,88.85,89.14,16220500
"Dec 23, 2020",88.10,91.85,83.55,87.81,10474500
"Dec 24, 2020",90.20,93.20,89.89,90.76,6929000
"Dec 28, 2020",91.51,92.45,90.20,90.80,3354000
"Dec 29, 2020",91.50,92.00,87.50,88.26,3132000
"Dec 30, 2020",89.50,94.87,89.00,93.81,8852500
"Dec 31, 2020",95.20,96.98,91.00,92.85,6843500
"Jan 1, 2019",82.50,82.50,79.92,80.61,112000
"Jan 2, 2019",80.61,83.38,79.00,79.75,62000
"Jan 3, 2019",79.89,81.00,76.26,78.40,49000
"Jan 4, 2019",80.00,82.30,80.00,81.74,29500
"Jan 7, 2019",83.50,84.90,82.02,83.51,115000
"Jan 8, 2019",85.45,85.50,82.55,83.50,373000
"Jan 9, 2019",83.25,83.99,81.60,82.38,155000
"Jan 10, 2019",80.32,83.20,80.31,82.51,22000
"Jan 11, 2019",81.00,82.00,80.04,81.10,14500
"Jan 14, 2019",83.00,83.00,81.51,81.96,19500
"Jan 15, 2019",82.00,83.50,81.02,82.49,28500
"Jan 16, 2019",82.50,82.50,81.00,81.18,8000
"Jan 17, 2019",81.20,82.50,81.00,81.17,15500
"Jan 18, 2019",82.99,82.99,80.75,82.28,19500
"Jan 21, 2019",82.80,82.80,80.70,81.28,28500
"Jan 22, 2019",80.50,82.25,80.50,81.24,34000
"Jan 23, 2019",81.94,82.00,80.60,81.05,24000
"Jan 24, 2019",80.25,84.50,80.25,82.87,48500
"Jan 25, 2019",82.50,82.50,81.62,81.94,8500
"Jan 28, 2019",80.60,86.00,79.50,84.37,96500
"Jan 29, 2019",84.90,86.00,82.71,83.15,68500
"Jan 30, 2019",82.15,83.00,82.06,82.28,16500
"Jan 31, 2019",83.00,85.00,82.35,84.61,20000
"Feb 1, 2019",83.11,85.13,83.11,84.12,8000
"Feb 4, 2019",84.05,84.50,83.61,84.50,15500
"Feb 6, 2019",84.50,84.50,83.00,84.18,16000
"Feb 7, 2019",83.00,84.00,83.00,83.30,18000
"Feb 8, 2019",83.00,83.00,80.70,81.01,51000
"Feb 11, 2019",81.25,81.50,76.96,76.96,237500
"Feb 12, 2019",77.50,77.50,75.70,77.07,32000
"Feb 13, 2019",78.89,78.89,76.25,76.58,96000
"Feb 14, 2019",76.35,76.35,75.13,75.47,12500
"Feb 15, 2019",76.00,76.00,74.00,74.02,39000
"Feb 18, 2019",75.00,75.00,70.50,70.89,87000
"Feb 19, 2019",70.01,70.01,67.35,67.35,316000
"Feb 20, 2019",65.89,68.60,65.00,67.12,815000
"Feb 21, 2019",67.23,69.30,67.00,68.24,377500
"Feb 22, 2019",68.00,68.50,65.30,66.18,1681500
"Feb 25, 2019",66.50,67.90,66.50,67.00,88000
"Feb 26, 2019",66.10,66.50,64.00,64.44,101000
"Feb 27, 2019",64.40,66.00,61.22,65.31,213000
"Feb 28, 2019",65.31,66.50,63.00,65.61,230000
"Mar 1, 2019",66.00,66.90,64.50,65.01,161000
"Mar 4, 2019",65.02,66.94,65.01,66.62,116000
"Mar 5, 2019",66.40,69.50,65.70,68.50,413000
"Mar 6, 2019",68.01,70.00,67.95,69.49,134500
"Mar 7, 2019",68.50,70.00,67.61,69.73,174000
"Mar 8, 2019",69.40,70.40,68.90,69.90,178000
"Mar 11, 2019",69.50,71.34,68.50,71.03,287500
"Mar 12, 2019",70.80,71.50,69.15,70.87,120500
"Mar 13, 2019",71.48,71.48,70.00,70.29,65000
"Mar 14, 2019",70.00,71.10,69.50,70.20,44000
"Mar 15, 2019",70.00,71.00,68.50,70.19,113000
"Mar 18, 2019",70.25,70.30,69.00,69.47,69500
"Mar 19, 2019",69.46,69.47,66.96,67.50,11000
"Mar 20, 2019",67.50,68.50,66.00,66.55,22000
"Mar 21, 2019",64.31,67.00,64.31,65.36,33000
"Mar 22, 2019",66.00,68.60,63.25,67.28,85500
"Mar 25, 2019",68.10,68.10,67.00,67.70,4000
"Mar 26, 2019",66.51,68.50,66.51,67.63,9500
"Mar 27, 2019",68.00,68.99,67.94,68.49,25000
"Mar 28, 2019",68.50,68.99,67.51,68.22,22000
"Mar 29, 2019",69.20,71.63,69.00,69.66,983500
"Apr 1, 2019",70.40,70.40,68.65,69.60,166500
"Apr 2, 2019",69.93,69.93,68.50,68.85,63500
"Apr 3, 2019",69.55,69.55,67.60,68.17,106500
"Apr 4, 2019",69.00,69.00,64.77,64.77,246500
"Apr 5, 2019",63.30,66.50,62.04,65.54,311000
"Apr 8, 2019",65.00,65.00,62.27,63.61,107000
"Apr 9, 2019",65.63,65.63,61.00,64.09,213000
"Apr 10, 2019",64.51,64.51,60.89,60.91,262500
"Apr 11, 2019",61.00,63.50,59.12,63.06,410500
"Apr 12, 2019",63.30,65.74,63.00,64.44,312500
"Apr 15, 2019",64.15,65.00,62.20,63.27,175000
"Apr 16, 2019",45.15,47.44,45.15,46.90,105500
"Apr 17, 2019",47.00,48.50,45.61,47.76,76000
"Apr 18, 2019",47.20,47.90,46.01,47.00,203000
"Apr 19, 2019",47.98,48.89,46.05,47.35,82000
"Apr 22, 2019",47.00,47.09,46.00,46.62,31500
"Apr 23, 2019",45.60,47.00,44.50,46.06,202000
"Apr 24, 2019",46.89,47.29,45.65,47.01,256000
"Apr 25, 2019",47.50,49.36,47.50,49.11,258500
"Apr 26, 2019",49.90,51.56,49.90,51.55,144500
"Apr 29, 2019",53.00,54.00,51.80,53.20,166000
"Apr 30, 2019",52.71,53.89,50.54,50.54,91500
"May 2, 2019",48.28,52.00,48.21,51.16,148000
"May 3, 2019",51.00,51.35,48.99,49.79,83000
"May 6, 2019",49.01,49.50,47.50,47.89,69500
"May 7, 2019",48.39,48.39,45.51,45.90,13000
"May 8, 2019",45.19,46.60,43.61,45.00,99500
"May 9, 2019",43.31,47.24,43.31,46.20,45000
"May 10, 2019",46.00,47.00,45.10,46.66,45500
"May 13, 2019",47.01,48.00,44.33,45.05,121000
"May 14, 2019",43.61,45.89,43.51,44.99,89500
"May 15, 2019",46.00,46.50,43.61,45.02,219000
"May 16, 2019",43.50,43.50,42.77,42.77,53000
"May 17, 2019",41.12,41.41,40.64,40.64,26500
"May 20, 2019",38.61,42.00,38.61,40.94,178500
"May 21, 2019",40.00,42.29,39.75,41.71,106000
"May 22, 2019",42.50,43.79,42.35,43.79,389500
"May 23, 2019",45.97,45.97,44.50,45.97,457500
"May 24, 2019",45.00,47.50,44.01,46.09,128500
"May 27, 2019",46.26,46.32,44.00,45.55,130500
"May 28, 2019",45.51,47.20,44.00,46.08,139500
"May 29, 2019",47.00,47.89,45.60,46.25,220500
"May 30, 2019",46.50,47.30,45.20,46.87,138000
"Jun 3, 2019",46.01,47.50,45.75,47.19,186000
"Jun 10, 2019",46.74,46.74,44.84,44.84,46000
"Jun 11, 2019",44.38,45.79,43.01,45.32,96500
"Jun 12, 2019",45.10,46.39,44.81,45.78,180000
"Jun 13, 2019",45.20,47.00,45.20,46.82,267000
"Jun 14, 2019",47.10,48.00,46.00,47.15,1493500
"Jun 17, 2019",47.61,49.50,46.80,49.46,1308000
"Jun 18, 2019",49.00,50.75,48.72,49.84,1141000
"Jun 19, 2019",50.01,50.40,48.80,50.06,203000
"Jun 20, 2019",50.50,50.79,49.65,49.91,164500
"Jun 21, 2019",49.52,49.99,49.00,49.37,56000
"Jun 24, 2019",48.27,48.98,46.91,47.97,125000
"Jun 25, 2019",48.50,48.98,47.00,48.28,43500
"Jun 26, 2019",48.10,49.65,46.36,48.78,193500
"Jun 27, 2019",49.99,50.55,47.20,48.08,427000
"Jun 28, 2019",48.98,49.90,48.00,49.04,215500
"Jul 1, 2019",48.45,49.25,48.45,49.04,27500
"Jul 2, 2019",48.50,49.45,48.50,49.15,149500
"Jul 3, 2019",49.00,50.35,49.00,50.00,391000
"Jul 4, 2019",50.00,50.00,47.50,47.55,271000
"Jul 5, 2019",47.10,47.25,45.40,46.48,66500
"Jul 8, 2019",45.16,45.80,44.60,44.83,21000
"Jul 9, 2019",45.50,46.00,45.00,45.53,82500
"Jul 10, 2019",45.01,45.01,43.26,43.44,105500
"Jul 11, 2019",43.90,43.90,42.21,43.04,57000
"Jul 12, 2019",43.00,43.49,41.03,42.26,27000
"Jul 15, 2019",41.10,42.30,40.15,40.15,98500
"Jul 16, 2019",38.85,41.98,38.85,41.68,69500
"Jul 17, 2019",42.06,42.60,40.75,41.65,51000
"Jul 18, 2019",40.35,40.35,39.57,39.57,82500
"Jul 19, 2019",38.35,39.45,38.00,38.96,30000
"Jul 22, 2019",39.75,40.00,39.00,39.78,50000
"Jul 23, 2019",40.00,40.60,39.84,40.05,27500
"Jul 24, 2019",39.40,40.00,39.12,39.42,20000
"Jul 25, 2019",39.40,39.50,39.40,39.50,8500
"Jul 26, 2019",39.05,39.50,38.16,38.72,9000
"Jul 29, 2019",38.05,38.05,37.40,37.71,25000
"Jul 30, 2019",37.70,38.30,37.30,37.84,5500
"Jul 31, 2019",37.94,38.30,37.00,37.69,46500
"Aug 1, 2019",37.00,37.89,36.80,37.10,50000
"Aug 2, 2019",36.00,37.50,35.75,36.62,152000
"Aug 5, 2019",35.55,36.15,35.50,35.80,50000
"Aug 6, 2019",35.00,37.00,35.00,36.14,44000
"Aug 7, 2019",36.44,36.44,36.44,36.44,500
"Aug 8, 2019",36.00,36.89,36.00,36.64,31000
"Aug 9, 2019",36.50,37.00,36.50,36.70,15000
"Aug 16, 2019",35.16,37.50,35.16,36.87,29500
"Aug 19, 2019",36.70,37.25,36.11,36.72,76000
"Aug 20, 2019",37.00,37.35,35.72,37.12,60000
"Aug 21, 2019",36.25,37.90,36.00,37.64,102000
"Aug 22, 2019",38.30,39.00,37.50,38.68,564000
"Aug 23, 2019",38.30,38.50,36.75,36.88,149500
"Aug 26, 2019",36.50,36.50,35.04,35.04,102000
"Aug 27, 2019",33.98,36.60,33.50,35.21,205500
"Aug 28, 2019",36.00,36.45,34.75,36.03,101500
"Aug 29, 2019",36.40,36.80,34.23,35.50,92000
"Aug 30, 2019",35.00,35.00,33.73,33.84,32000
"Sep 2, 2019",33.10,33.49,32.17,32.48,52000
"Sep 3, 2019",32.98,33.90,31.51,32.70,49500
"Sep 4, 2019",31.82,32.49,31.13,31.96,124500
"Sep 5, 2019",31.99,32.40,30.60,30.89,137000
"Sep 6, 2019",30.60,31.00,29.80,30.90,46000
